20130808,8160.0,280.859001098,10086.0,38640.0,1841.0,8280.0,15145.0,0.0,0.0
20130809,6543.0,228.746000018,8183.0,40140.0,745.0,5280.0,12213.0,0.0,0.0
20130810,9022.0,445.083000492,7377.0,37740.0,1224.0,5940.0,11008.0,1.0,3600.0
20130811,35157.0,186.023998912,6835.0,40380.0,1374.0,7080.0,10022.0,1.0,29951.0
20130812,8812.0,399.68599998800000,10003.0,36540.0,1855.0,4560.0,14776.0,1.0,1800.0
20130813,7101.0,302.440999968,7259.0,42000.0,919.0,8220.0,10819.0,2.0,1320.0
20130814,7529.0,266.372000581,9422.0,38580.0,2120.0,7620.0,14062.0,0.0,0.0
20130815,8192.0,341.7600015472,9328.0,36180.0,1029.0,5940.0,13816.0,1.0,1200.0
20130816,9831.0,408.6099995974,11390.0,38280.0,1510.0,4320.0,16694.0,1.0,1200.0
20130817,6172.0,215.008999065,7694.0,38760.0,1224.0,6240.0,11511.0,0.0,0.0
20130818,8175.0,368.862999141,8346.0,40860.0,1777.0,6060.0,12298.0,2.0,1687.0
20130819,10386.0,372.58799935170000,12822.0,37800.0,2047.0,9120.0,19042.0,1.0,1200.0
20130820,11586.0,614.402999148,9558.0,36480.0,1456.0,3960.0,14258.0,1.0,5700.0
20130821,9762.0,342.614997966,12324.0,37980.0,1567.0,7560.0,18327.0,0.0,0.0
20130822,9561.0,326.501000633,11799.0,36660.0,1456.0,6300.0,17717.0,0.0,0.0
20130823,8615.0,294.505000351,10577.0,38700.0,1797.0,6420.0,15915.0,0.0,0.0
20130824,10518.0,529.36999982,10754.0,35760.0,1740.0,8460.0,15434.0,1.0,3600.0
20130825,11995.0,447.97999873800000,9444.0,35820.0,1963.0,7320.0,13833.0,1.0,4800.0
20130826,10006.0,478.68199969400000,9333.0,39360.0,2308.0,7260.0,13580.0,1.0,3600.0
20130827,5994.0,213.023000577,7531.0,41640.0,1124.0,8040.0,11226.0,0.0,0.0
20130828,11809.0,606.557999245,8906.0,37380.0,1085.0,5160.0,13215.0,1.0,5280.0
20130829,9855.0,463.445000559,9011.0,40080.0,1511.0,10740.0,13280.0,1.0,3600.0
20130830,8314.0,297.145998448,10605.0,38460.0,1063.0,8820.0,15698.0,0.0,0.0
20130831,13035.0,869.860000787,7983.0,37320.0,718.0,15960.0,11121.0,2.0,9000.0
